spectrum_index,density_score,group_label
327,0.31595408252880297,0
328,0.31055789970861947,0
329,0.5032487095092852,0
330,0.1540340096250984,0
331,0.41986881652149133,0
332,0.20222261939538855,0
333,0.1909900173010571,0
334,0.171185040546895,0
335,0.18007645112402282,0
336,0.5100518100413362,0
337,0.7067011185169316,0
338,0.4587072294576749,0
339,0.39111032434692405,0
340,0.3854235866237054,0
341,0.7423951015245086,0
342,0.40867928030325157,0
343,0.47414265234432335,0
344,0.33314925668977613,0
345,0.4399502216775654,0
346,0.4006804003915187,0
347,0.599969872080217,0
348,0.5299961412531939,0
349,0.56488873148392,0
350,0.47441088029658285,0
351,0.46730597155473835,0
352,0.40976928193294543,0
353,0.42774013323272003,0
354,0.47202471015433767,0
355,0.17641045646695183,0
356,0.526781034044575,0
357,0.161382747206155,0
358,0.3788977061136672,0
359,0.16443342997167842,0
360,0.15046266642865105,0
361,0.3538010798240245,0
362,0.5916752536413066,0
363,0.4644786413560323,0
364,0.5641064364795044,0
365,0.35281992165929765,0
366,0.4574718340505844,0
367,0.37598430109494757,0
368,0.5343229251654723,0
369,0.4877217393092056,0
370,0.4063316747454594,0
371,0.36232215636098253,0
372,0.5223296620437033,0
373,0.38120470897838893,0
374,0.388546003057628,0
375,0.518921755531051,0
376,0.48436426347404526,0
377,0.38825121454163297,0
378,0.37730828081183626,0
379,0.29153172427640733,0
380,0.39393715859727885,0
381,0.5019163221816503,0
382,0.4890902417103755,0
383,0.4512272105960954,0
384,0.37707180161081416,0
385,0.364310333913385,0
386,0.460675692074284,0
387,0.2821482984922594,0
388,0.39363364652907246,0
389,0.4067896476376555,0
390,0.35503931881273026,0
391,0.36600769694874324,0
392,0.47433231920389324,0
393,0.4267243502454451,0
394,0.5997405938161896,0
395,0.3710870330575565,0
396,0.43844537701588593,0
397,0.31994090447008344,0
398,0.4007092747069687,0
399,0.686954834633916,0
400,0.5677091491135797,0
401,0.15709742868127002,0
402,0.43368843644812455,0
403,0.4471733165114248,0
404,0.6240396173649753,0
405,0.42294184079787706,0
406,0.34704261935468816,0
407,0.41704233427071075,0
408,0.4782483931850484,0
409,0.519523334605582,0
410,0.16955512711245868,0
411,0.1749764747956313,0
412,0.29936669120025144,0
413,0.4710746984008134,0
414,0.3752646664424994,0
415,0.4072591863522094,0
416,0.15527571343630273,0
417,0.1681389113189253,0
418,0.469244717711388,0
419,0.45575630349142215,0
420,0.47790921373230366,0
421,0.5677089800638684,0
422,0.5355365126723698,0
423,0.5291259974166292,0
424,0.3863040938386025,0
425,0.4793126501107499,0
426,0.9100790348740704,0
427,0.7714332913132833,0
428,0.1581394353467991,0
429,0.19340410328388077,0
430,0.8428758305902584,0
431,0.5064543587740967,0
432,0.32836480737112256,0
433,0.3225020506883424,0
434,0.5323309483741642,0
435,0.6405917771510663,0
436,0.5009914169094708,0
437,0.3059634973779173,0
438,0.16426489939531558,0
439,0.17650193289273552,0
440,0.15397988823324135,0
441,0.16118882290874256,0
442,0.2022666692257606,0
443,0.15991818394791274,0
444,0.16807932968121364,0
445,0.4467017852057767,0
446,0.18832891325291073,0
447,0.17167176517502383,0
448,0.4816735659336819,0
449,0.4945792635032801,0
450,0.31115042304822216,0
451,0.6147355471550067,0
452,0.4251322525141066,0
453,0.529193948728545,0
454,0.4252239638227343,0
455,0.5437420365682148,0
456,0.319366729341969,0
457,0.41825974117561837,0
458,0.4645794093557927,0
459,0.4786768377323303,0
460,0.31553014923697453,0
461,0.3493136870812782,0
462,0.40841284874379863,0
463,0.6172802241003377,0
464,0.3921697529883163,0
465,0.47404959831446775,0
466,0.5854377975689985,0
467,0.31608515922773767,0
468,0.5342948380764179,0
469,0.5965835239001468,0
470,0.29247492163997446,0
471,0.1456919757849281,0
472,0.49473565517588775,0
473,0.4019355502618498,0
474,0.40370351590844245,0
475,0.38628793790516885,0
476,0.2775983825486851,0
477,0.5644613530429741,0
478,0.4485260925124312,0
479,0.36767581219235956,0
480,0.6366274849383018,0
481,0.16922725718637188,0
482,0.18936619808415933,0
483,0.19025469247059076,0
484,0.3673137602216978,0
485,0.34685139236020657,0
486,0.3232577107695797,0
487,0.3382304079015477,0
488,0.3123582309011236,0
489,0.4921377655422627,0
490,0.15641233852500877,0
491,0.14512287071842958,0
492,0.18290970898444586,0
493,0.6610827818897409,0
494,0.42438982801801506,0
495,0.2070361869371846,0
496,0.39033935266696457,0
497,0.1567004355664959,0
498,0.1502825530015743,0
499,0.20211028903598963,0
500,0.19696474254169152,0
501,0.19088871635814295,0
502,0.13903900539778985,0
503,0.1924348347212397,0
504,0.18576788596949728,0
505,0.1684858620680596,0
506,0.16486989975826888,0
507,0.49789176697047,0
508,0.4872658144590134,0
509,0.4054741108560502,0
510,0.3390061038822082,0
511,0.40825655287254103,0
512,0.4563718805226455,0
513,0.48940255396876475,0
514,0.4179535236085122,0
515,0.36497000949714703,0
516,0.43054353372176685,0
517,0.8514328315611313,0
518,0.37819775986456994,0
519,0.41038997264333643,0
520,0.445705605665819,0
521,0.4087284862902142,0
522,0.41370074806449375,0
523,0.38508633645241064,0
524,0.3816747067189435,0
525,0.3645070119713277,0
526,0.3725141633048383,0
527,0.3743104494691103,0
528,0.1381447213563387,0
529,0.1482494748535192,0
530,0.38354300583984663,0
531,0.33227957482261367,0
532,0.4898017505861985,0
533,0.3749204212208993,0
534,0.3477183252290466,0
535,0.41657897937303845,0
536,0.46536960486310386,0
537,0.33947514617032487,0
538,0.6921504801004492,0
539,0.6043150949757355,0
540,0.3427774311069548,0
541,0.2996699011618262,0
542,0.3179998100176039,0
543,0.454396641912024,0
544,0.4653746134190874,0
545,0.37872033137884525,0
546,0.16855117115123613,0
547,0.12905231672487014,0
